word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
2657,musician,"{""noun_senses"": [""someone who plays a musical instrument (as a profession)"", ""artist who composes or conducts music as a profession""]}",image.3057.jpg,1,"The musician was commended for the way the final movement was handled during the premiere."
2660,hag,"{""noun_senses"": [""an ugly evil-looking old woman"", ""eellike cyclostome having a tongue with horny teeth in a round mouth surrounded by eight tentacles; feeds on dead or trapped fishes by boring into their bodies""]}",image.8000.jpg,1,"The pale hag moved slowly through the dark, drawn toward the scent of the fresh carcass."
2665,knitting,"{""noun_senses"": [""needlework created by interlacing yarn in a series of connected loops using straight eyeless needles or by machine"", ""creating knitted wear""]}",image.7238.jpg,2,"She found that her knitting required a great deal of patience."
2668,may,"{""noun_senses"": [""the month following April and preceding June"", ""thorny Eurasian shrub of small tree having dense clusters of white to scarlet flowers followed by deep red berries; established as an escape in eastern North America""]}",image.11696.jpg,1,"The arrival of the may brought a sudden burst of color to the valley."
2670,fillet,"{""noun_senses"": [""a boneless steak cut from the tenderloin of beef"", ""a longitudinal slice or boned side of a fish"", ""a bundle of sensory nerve fibers going to the thalamus"", ""a narrow headband or strip of ribbon worn as a headband"", ""fastener consisting of a narrow strip of welded metal used to join steel members""]}",image.10569.jpg,1,"The specialist spent quite some time examining the fillet to ensure it met the exact specifications required for the project."
2671,disposal,"{""noun_senses"": [""the power to use something or someone"", ""a method of tending to or managing the affairs of a some group of people (especially the group's business affairs)"", ""the act or means of getting rid of something"", ""a kitchen appliance for disposing of garbage""]}",image.6255.jpg,4,"After the shift ended, the staff realized the disposal would be unable to handle the sudden increase in volume."
2672,chapel,"{""noun_senses"": [""a place of worship that has its own altar"", ""a service conducted in a place of worship that has its own altar""]}",image.4686.jpg,1,"The visitors were impressed by the chapel."
2680,hear,"{""verb_senses"": [""perceive (sound) via the auditory sense"", ""get to know or become aware of, usually accidentally"", ""examine or hear (evidence or a case) by judicial process"", ""receive a communication from someone"", ""listen and pay attention""]}",image.8261.jpg,1,"He did not hear the plea."
2683,strings,"{""noun_senses"": [""the section of an orchestra that plays stringed instruments"", ""a lightweight cord"", ""stringed instruments that are played with a bow"", ""a tightly stretched cord of wire or gut, which makes sound when plucked, struck, or bowed"", ""a sequentially ordered set of things or events or ideas in which each successive member is related to the preceding"", ""a linear sequence of symbols (characters or words or phrases)"", ""a tie consisting of a cord that goes through a seam around an opening"", ""a tough piece of fiber in vegetables, meat, or other food (especially the tough fibers connecting the two halves of a bean pod)"", ""(cosmology) a hypothetical one-dimensional subatomic particle having a concentration of energy and the dynamic properties of a flexible loop"", ""a collection of objects threaded on a single strand"", ""a necklace made by a stringing objects together""]}",image.6525.jpg,1,"They spent the entire afternoon working on the strings."
2695,shelf,"{""noun_senses"": [""a support that consists of a horizontal surface for holding objects"", ""a projecting ridge on a mountain or submerged under water""]}",image.5597.jpg,1,"The scientist carefully documented the various materials found on the shelf."
2715,pain,"{""noun_senses"": [""a symptom of some physical hurt or disorder"", ""emotional distress; a fundamental feeling that people try to avoid"", ""a somatic sensation of acute discomfort"", ""a bothersome annoying person"", ""something or someone that causes trouble; a source of unhappiness""]}",image.9081.jpg,1,"He struggled to find a way to manage the pain."
2716,mormon,"{""noun_senses"": [""church founded by Joseph Smith in 1830 with headquarters in Salt Lake City, Utah"", ""the ancient prophet whose writings were revealed to Joseph Smith who founded the Church of Jesus Christ of Latter-Day Saints"", ""a member of the Church of Jesus Christ of Latter-Day Saints""]}",image.4285.jpg,1,"The legacy of Mormon has had a profound impact on the development of the region."
2723,cochineal,"{""noun_senses"": [""a red dyestuff consisting of dried bodies of female cochineal insects"", ""Mexican red scale insect that feeds on cacti; the source of a red dye""]}",image.7067.jpg,2,"The naturalist carefully examined the cochineal to determine its origin and potential for the project."
2736,nuke,"{""verb_senses"": [""strike at with firepower or bombs"", ""bomb with atomic weapons"", ""cook or heat in a microwave oven""]}",image.14260.jpg,2,"After reviewing the options, the crew decided it was time to nuke the core."
2742,attic,"{""noun_senses"": [""floor consisting of open space at the top of a house just below roof; often used for storage"", ""the dialect of Ancient Greek spoken and written in Attica and Athens and Ionia"", ""informal terms for a human head"", ""(architecture) a low wall at the top of the entablature; hides the roof""]}",image.4755.jpg,1,"He spent the entire afternoon focused on the attic."
2744,fall,"{""verb_senses"": [""descend in free fall under the influence of gravity"", ""move downward and lower, but not necessarily all the way"", ""pass suddenly and passively into a state of body or mind"", ""come under, be classified or included"", ""fall from clouds"", ""suffer defeat, failure, or ruin"", ""die, as in battle or in a hunt"", ""touch or seem as if touching visually or audibly"", ""be captured"", ""occur at a specified time or place"", ""decrease in size, extent, or range"", ""yield to temptation or sin"", ""lose office or power"", ""to be given by assignment or distribution"", ""move in a specified direction"", ""be due"", ""lose one's chastity"", ""to be given by right or inheritance"", ""come into the possession of"", ""fall to somebody by assignment or lot"", ""be inherited by"", ""slope downward"", ""lose an upright position suddenly"", ""drop oneself to a lower or less erect position"", ""fall or flow in a certain way"", ""assume a disappointed or sad expression"", ""be cast down"", ""come out; issue"", ""be born, used chiefly of lambs"", ""begin vigorously"", ""go as if by falling"", ""come as if by falling""]}",image.14268.jpg,1,"The giant will fall before the day is over."
2746,overpower,"{""verb_senses"": [""overcome by superior force"", ""overcome, as with emotions or perceptual stimuli""]}",image.194.jpg,1,"The sudden surge of the crowd began to overpower the stewards at the entrance."
2756,shakedown,"{""noun_senses"": [""initial adjustments to improve the functioning or the efficiency and to bring to a more satisfactory state"", ""a very thorough search of a person or a place"", ""extortion of money (as by blackmail)""]}",image.2859.jpg,1,"The director mentioned that a shakedown was necessary before the final launch."
