word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
2465,pablum,"{""noun_senses"": [""a soft form of cereal for infants"", ""worthless or oversimplified ideas""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.606.jpg,1,The school board was accused of offering the toddlers nothing but pablum.
2467,rave,"{""verb_senses"": [""participate in an all-night techno dance party"", ""talk in a noisy, excited, or declamatory manner"", ""praise enthusiastically""], ""gold_pos"": ""verb"", ""noun_senses"": [""a dance party that lasts all night and electronically synthesized music is played"", ""an extravagantly enthusiastic review""]}",image.4297.jpg,1,They decided to rave until the sun came up.
2469,uxoricide,"{""noun_senses"": [""a husband who murders his wife"", ""the murder of a wife by her husband""], ""verb_senses"": []}",image.2710.jpg,-1,
2470,elevate,"{""verb_senses"": [""give a promotion to or assign to a higher position"", ""raise from a lower to a higher position"", ""raise in rank or condition""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.11508.jpg,2,The director chose to elevate the actor during the final scene.
2471,wallflower,"{""noun_senses"": [""any of numerous plants of the genus Erysimum having fragrant yellow or orange or brownish flowers"", ""perennial of southern Europe having clusters of fragrant flowers of all colors especially yellow and orange; often naturalized on old walls or cliffs; sometimes placed in genus Erysimum"", ""remains on sidelines at social event""], ""verb_senses"": []}",image.12515.jpg,-1,
2475,cauliflower,"{""noun_senses"": [""a plant having a large edible head of crowded white flower buds"", ""compact head of white undeveloped flowers""], ""verb_senses"": []}",image.11489.jpg,-1,
2480,dial,"{""verb_senses"": [""operate a dial to select a telephone number"", ""choose by means of a dial""], ""gold_pos"": ""verb"", ""noun_senses"": [""the face of a timepiece; graduated to show the hours"", ""the control on a radio or television set that is used for tuning"", ""the circular graduated indicator on various measuring instruments"", ""a disc on a telephone that is rotated a fixed distance for each number called""]}",image.2711.jpg,1,"To complete the setup, please dial the number shown on the monitor."
2488,dissolution,"{""noun_senses"": [""separation into component parts"", ""the process of going into solution"", ""dissolute indulgence in sensual pleasure"", ""the termination of a meeting"", ""the termination or disintegration of a relationship (between persons or nations)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13964.jpg,5,The sudden dissolution changed the atmosphere of the room entirely.
2491,first,"{""noun_senses"": [""the first or highest in an ordering or series"", ""the first element in a countable series"", ""the time at which something is supposed to begin"", ""the fielding position of the player on a baseball team who is stationed at first of the bases in the infield (counting counterclockwise from home plate)"", ""an honours degree of the highest class"", ""the lowest forward gear ratio in the gear box of a motor vehicle; used to start a car moving""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11595.jpg,4,He wasn't sure if he could manage first.
2510,mushroom,"{""noun_senses"": [""common name for an edible agaric (contrasting with the inedible toadstool)"", ""mushrooms and related fleshy fungi (including toadstools, puffballs, morels, coral fungi, etc.)"", ""any of various fleshy fungi of the subdivision Basidiomycota consisting of a cap at the end of a stem arising from an underground mycelium"", ""a large cloud of rubble and dust shaped like a mushroom and rising into the sky after an explosion (especially of a nuclear bomb)"", ""fleshy body of any of numerous edible fungi""], ""gold_pos"": ""noun"", ""verb_senses"": [""pick or gather mushrooms"", ""grow and spread fast""]}",image.6091.jpg,4,"The massive mushroom rose above the ridge, its dark cap obscuring the midday sun."
2513,cabinet,"{""noun_senses"": [""a piece of furniture resembling a cupboard with doors and shelves and drawers; for storage or display"", ""persons appointed by a head of state to head executive departments of government and act as official advisers"", ""a storage compartment for clothes and valuables; usually it has a lock"", ""housing for electronic instruments, as radio or television""], ""verb_senses"": []}",image.124.jpg,-1,
2522,hammer,"{""noun_senses"": [""the part of a gunlock that strikes the percussion cap when the trigger is pulled"", ""a hand tool with a heavy rigid head and a handle; used to deliver an impulsive force by striking"", ""the ossicle attached to the eardrum"", ""a light drumstick with a rounded head that is used to strike such percussion instruments as chimes, kettledrums, marimbas, glockenspiels, etc."", ""a heavy metal sphere attached to a flexible wire; used in the hammer throw"", ""a striker that is covered in felt and that causes the piano strings to vibrate"", ""a power tool for drilling rocks"", ""the act of pounding (delivering repeated heavy blows)""], ""gold_pos"": ""noun"", ""verb_senses"": [""beat with or as if with a hammer"", ""create by hammering""]}",image.2365.jpg,1,The technician noted that the hammer was failing to deliver the necessary impact.
2523,bake,"{""verb_senses"": [""cook and make edible by putting in a hot oven"", ""prepare with dry heat in an oven"", ""heat by a natural force"", ""be very hot, due to hot weather or exposure to the sun""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.5765.jpg,1,"After hours of careful preparation, he spent the remainder of the afternoon letting the mixture bake."
2528,walnut,"{""noun_senses"": [""nut of any of various walnut trees having a wrinkled two-lobed seed with a hard shell"", ""hard dark-brown wood of any of various walnut trees; used especially for furniture and paneling"", ""any of various trees of the genus Juglans""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12008.jpg,1,He examined the walnut closely to determine its quality.
2532,gull,"{""noun_senses"": [""a person who is gullible and easy to take advantage of"", ""mostly white aquatic bird having long pointed wings and short legs""], ""gold_pos"": ""noun"", ""verb_senses"": [""make a fool or dupe of"", ""fool or hoax""]}",image.2338.jpg,2,The gull was easily led toward the trap near the shore.
2533,insubordination,"{""noun_senses"": [""defiance of authority"", ""an insubordinate act""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8274.jpg,2,The manager recorded the insubordination in the employee's permanent file.
2540,watchdog,"{""noun_senses"": [""a guardian or defender against theft or illegal practices or waste"", ""a dog trained to guard property""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11603.jpg,2,The facility relies on a watchdog to monitor the perimeter after hours.
2541,instrumentation,"{""noun_senses"": [""an artifact (or system of artifacts) that is instrumental in accomplishing some end"", ""the act of providing or using the instruments needed for some implementation"", ""the instruments called for in a musical score or arrangement for a band or orchestra"", ""the act of arranging a piece of music for an orchestra and assigning parts to the different musical instruments""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7090.jpg,3,The committee spent hours reviewing the instrumentation for the new production.
2542,grouper,"{""noun_senses"": [""flesh of a saltwater fish similar to sea bass"", ""usually solitary bottom sea basses of warm seas""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5717.jpg,2,Everyone was waiting for the grouper.
2550,fraud,"{""noun_senses"": [""intentional deception resulting in injury to another person"", ""a person who makes deceitful pretenses"", ""something intended to deceive; deliberate trickery intended to gain an advantage""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6394.jpg,2,The committee spent the entire afternoon debating how to deal with the fraud.
2552,bolivar,"{""noun_senses"": [""the basic unit of money in Venezuela; equal to 100 centimos"", ""Venezuelan statesman who led the revolt of South American colonies against Spanish rule; founded Bolivia in 1825 (1783-1830)""], ""verb_senses"": []}",image.12700.jpg,-1,
2560,flail,"{""verb_senses"": [""give a thrashing to; beat hard"", ""move like a flail; thresh about""], ""gold_pos"": ""verb"", ""noun_senses"": [""an implement consisting of handle with a free swinging stick at the end; used in manual threshing""]}",image.1956.jpg,2,The protester began to flail as the officers grabbed his arms.
2570,waste,"{""noun_senses"": [""any materials unused and rejected as worthless or unwanted"", ""useless or profitless activity; using or expending or consuming thoughtlessly or carelessly"", ""the trait of wasting resources"", ""an uninhabited wilderness that is worthless for cultivation"", ""(law) reduction in the value of an estate caused by act or neglect""], ""gold_pos"": ""noun"", ""verb_senses"": [""spend thoughtlessly; throw away"", ""use inefficiently or inappropriately"", ""get rid of"", ""run off as waste"", ""get rid of (someone who may be a threat) by killing"", ""spend extravagantly"", ""lose vigor, health, or flesh, as through grief"", ""cause to grow thin or weak"", ""cause extensive destruction or ruin utterly"", ""become physically weaker""]}",image.8886.jpg,1,The investigator spent the afternoon documenting the extensive waste found on the edge of the property.
